6307,6307,MILHO BRANCO (EM GRÃO),MILHO EM GRÃO,7191,PEIXE INTEIRO CORCOROCA
6307,6307,MILHO PARA CANJICA,MILHO EM GRÃO,7192,PEIXE EM POSTAS CORCOROCA
6307,6307,MILHO CANJIQUINHA,MILHO EM GRÃO,7193,PEIXE EM FILÉ FRESCO CORCOROCA
6307,6307,MILHO DE PIPOCA,MILHO EM GRÃO,7194,PEIXE SALGADO CORCOROCA
6307,6307,CANJIQUINHA (MILHO EM GRÃO),MILHO EM GRÃO,7195,PEIXE EM FILÉ CONGELADO CORCOROCA
6307,6307,XEREM DE MILHO,MILHO EM GRÃO,7201,PEIXE INTEIRO MANJUBA
6307,6307,QUIRERA DE MILHO,MILHO EM GRÃO,7202,PEIXE EM POSTAS MANJUBA
6307,6307,CANJICA (MILHO EM GRÃO),MILHO EM GRÃO,7203,PEIXE EM FILÉ FRESCO MANJUBA
6307,6307,MILHO AMARELO (EM GRÃO),MILHO EM GRÃO,7204,PEIXE SALGADO MANJUBA
6307,6307,MILHO PARA MUNGUZA,MILHO EM GRÃO,7205,PEIXE EM FILÉ CONGELADO MANJUBA
6308,6308,MILHO VERDE (EM ESPIGA),MILHO VERDE EM ESPIGA,7211,PEIXE INTEIRO PAPATERRA
6309,6309,TRIGO (EM GRÃO),TRIGO EM GRÃO,7212,PEIXE EM POSTAS PAPATERRA
6309,6309,TRIGO INTEGRAL,TRIGO EM GRÃO,7213,PEIXE EM FILÉ FRESCO PAPATERRA
6309,6309,QUIRERA DE TRIGO,TRIGO EM GRÃO,7214,PEIXE SALGADO PAPATERRA
6310,6310,AMENDOIM (EM GRÃO) (IN NATURA),AMENDOIM EM GRÃO (IN NATURA),7215,PEIXE EM FILÉ CONGELADO PAPATERRA
6310,6310,MENDOIM,AMENDOIM EM GRÃO (IN NATURA),7221,PEIXE INTEIRO DOURADO DE MAR
6310,6310,MENDOBIM,AMENDOIM EM GRÃO (IN NATURA),7222,PEIXE EM POSTAS DOURADO DE MAR
6310,6310,MEDUBIM,AMENDOIM EM GRÃO (IN NATURA),7223,PEIXE EM FILÉ FRESCO DOURADO DE MAR
6310,6310,AMENDOIM (EM CASCA) (IN NATURA),AMENDOIM EM GRÃO (IN NATURA),7224,PEIXE SALGADO DOURADO DE MAR
6311,6311,ERVILHA (EM GRÃO),ERVILHA EM GRÃO,7225,PEIXE EM FILÉ CONGELADO DOURADO DE MAR
6312,6312,FAVA (EM GRÃO),FAVA EM GRÃO,7231,PEIXE INTEIRO ATUM
6312,6312,FAVA DE LIMA (EM GRÃO),FAVA EM GRÃO,7232,PEIXE EM POSTAS ATUM
6312,6312,FEIJOA (EM GRÃO),FAVA EM GRÃO,7233,PEIXE EM FILÉ FRESCO ATUM
6312,6312,MANGALO AMARGO (EM GRÃO),FAVA EM GRÃO,7234,PEIXE SALGADO ATUM
6312,6312,FEIJÃO FAVA (EM GRÃO),FAVA EM GRÃO,7235,PEIXE EM FILÉ CONGELADO ATUM
6313,6313,FEIJÃO MANTEIGA,FEIJÃO MANTEIGA,7241,PEIXE INTEIRO OLHO DE BOI
6313,6313,FEIJÃO BICO DE OURO,FEIJÃO MANTEIGA,7242,PEIXE EM POSTAS OLHO DE BOI
6313,6313,FEIJÃO CAETE,FEIJÃO MANTEIGA,7243,PEIXE EM FILÉ FRESCO OLHO DE BOI
6313,6313,FEIJÃO PINGO DE OURO,FEIJÃO MANTEIGA,7244,PEIXE SALGADO OLHO DE BOI
6313,6313,FEIJÃO GRÃO DE OURO,FEIJÃO MANTEIGA,7245,PEIXE EM FILÉ CONGELADO OLHO DE BOI
6313,6313,FEIJÃO BRANCO,FEIJÃO MANTEIGA,7251,PEIXE INTEIRO SERRA
6313,6313,FEIJÃO LOUÇA,FEIJÃO MANTEIGA,7252,PEIXE EM POSTAS SERRA
6313,6313,FEIJÃO CANARINHO,FEIJÃO MANTEIGA,7253,PEIXE EM FILÉ FRESCO SERRA
6314,6314,FEIJÃO MULATINHO,FEIJÃO MULATINHO,7254,PEIXE SALGADO SERRA
6314,6314,FEIJÃO COFELISTA,FEIJÃO MULATINHO,7255,PEIXE EM FILÉ COGELADO SERRA
6314,6314,FEIJÃO PAULISTA,FEIJÃO MULATINHO,7261,PEIXE INTEIRO PARGO
6314,6314,FEIJÃO MOURO,FEIJÃO MULATINHO,7262,PEIXE EM POSTAS PARGO
6314,6314,FEIJÃO SESSENTA DIAS,FEIJÃO MULATINHO,7263,PEIXE EM FILÉ FRESCO PARGO
6314,6314,FEIJÃO MULATA GORDA,FEIJÃO MULATINHO,7264,PEIXE SALGADO PARGO
6314,6314,FEIJÃO MARROM,FEIJÃO MULATINHO,7265,PEIXE EM FILÉ CONGELADO PARGO
6314,6314,FEIJÃO MORENINHO,FEIJÃO MULATINHO,7271,PEIXE INTEIRO RONCADOR
6314,6314,FEIJÃO CAFE COM LEITE,FEIJÃO MULATINHO,7272,PEIXE EM POSTAS RONCADOR
6314,6314,FEIJÃO NAGE,FEIJÃO MULATINHO,7273,PEIXE EM FILÉ FRESCO RONCADOR
6314,6314,FEIJÃO NAVEGADOR MARROM,FEIJÃO MULATINHO,7274,PEIXE SALGADO RONCADOR
6315,6315,FEIJÃO PRETO,FEIJÃO PRETO,7275,PEIXE EM FILÉ CONGELADO RONCADOR
6315,6315,FEIJÃO ESCURINHO,FEIJÃO PRETO,7281,PEIXE INTEIRO PESCADA
6315,6315,FEIJÃO FLORESTA NEGRA,FEIJÃO PRETO,7282,PEIXE EM POSTAS PESCADA
6315,6315,FEIJÃO BORBÃO,FEIJÃO PRETO,7283,PEIXE EM FILÉ FRESCO PESCADA
6315,6315,FEIJÃO QUEBRANCHO,FEIJÃO PRETO,7284,PEIXE SALGADO PESCADA
6315,6315,FEIJÃO REBENTA NEGRO,FEIJÃO PRETO,7285,PEIXE EM FILÉ CONGELADO PESCADA
6315,6315,FEIJÃO DO MILHO,FEIJÃO PRETO,7291,PEIXE INTEIRO GAROUPA
6315,6315,FEIJÃO BEIRA-LINHA,FEIJÃO PRETO,7292,PEIXE EM POSTAS GAROUPA
6315,6315,FEIJÃO ITALIANINHO,FEIJÃO PRETO,7293,PEIXE EM FILÉ FRESCO GAROUPA
6316,6316,FEIJÃO FRADINHO,FEIJÃO FRADINHO,7294,PEIXE SALGADO GAROUPA
6316,6316,FEIJÃO MACASSAR,FEIJÃO FRADINHO,7295,PEIXE EM FILÉ CONGELADO GAROUPA
6316,6316,FEIJÃO DE CORDA,FEIJÃO FRADINHO,7301,PEIXE INTEIRO LINGUADO
6316,6316,FEIJÃO DE METRO,FEIJÃO FRADINHO,7302,PEIXE EM POSTAS LINGUADO
6316,6316,FEIJÃO ORELHA DE FRADE,FEIJÃO FRADINHO,7303,PEIXE EM FILÉ FRESCO LINGUADO
6316,6316,FEIJÃO CORUJA,FEIJÃO FRADINHO,7304,PEIXE SALGADO LINGUADO
6316,6316,FEIJÃO DE MOITA,FEIJÃO FRADINHO,7305,PEIXE EM FILÉ CONGELADO LINGUADO
6316,6316,FEIJÃO QUARENTINHA,FEIJÃO FRADINHO,7311,PEIXE INTEIRO ROBALO
6316,6316,FEIJÃO LIGEIRO,FEIJÃO FRADINHO,7312,PEIXE EM POSTAS ROBALO
6316,6316,FEIJÃO CATADOR,FEIJÃO FRADINHO,7313,PEIXE EM FILÉ FRESCO ROBALO
6316,6316,FEIJÃO MIUDO,FEIJÃO FRADINHO,7314,PEIXE SALGADO ROBALO
6316,6316,FEIJÃO GURGUTUBA,FEIJÃO FRADINHO,7315,PEIXE EM FILÉ CONGELADO ROBALO
6316,6316,FEIJÃO GURUTUBA,FEIJÃO FRADINHO,7321,PEIXE INTEIRO MERO
6316,6316,FEIJÃO OLHO DE CABRA,FEIJÃO FRADINHO,7322,PEIXE EM POSTAS MERO
6316,6316,FEIJÃO PENDANGA,FEIJÃO FRADINHO,7323,PEIXE EM FILÉ FRESCO MERO
6316,6316,FEIJÃO PITIUBA,FEIJÃO FRADINHO,7324,PEIXE SALGADO MERO
6316,6316,FEIJÃO QUARENTA DIAS,FEIJÃO FRADINHO,7325,PEIXE EM FILÉ CONGELADO MERO
6316,6316,FEIJÃO BOCA PRETA,FEIJÃO FRADINHO,7331,PEIXE INTEIRO XERELETE
6316,6316,FEIJÃO DE FRADE,FEIJÃO FRADINHO,7332,PEIXE EM POSTAS XERELETE
6316,6316,FEIJÃO DE VARA,FEIJÃO FRADINHO,7333,PEIXE EM FILÉ FRESCO XERELETE
6316,6316,FEIJÃO OLHO PRETO,FEIJÃO FRADINHO,7334,PEIXE SALGADO XERELETE
6316,6316,FEIJÃO DO RIO,FEIJÃO FRADINHO,7335,PEIXE EM FILÉ CONGELADO XERELETE
6316,6316,FEIJÃO IBRA,FEIJÃO FRADINHO,7341,PEIXE INTEIRO ESPADA
6316,6316,FEIJÃO DE RAMA,FEIJÃO FRADINHO,7342,PEIXE EM POSTAS ESPADA
6316,6316,FEIJÃO BAIANO,FEIJÃO FRADINHO,7343,PEIXE EM FILÉ FRESCO ESPADA
6316,6316,FEIJÃO VINAGRE,FEIJÃO FRADINHO,7344,PEIXE SALGADO ESPADA
6316,6316,FEIJÃO SEMPRE VERDE,FEIJÃO FRADINHO,7345,PEIXE EM FILÉ CONGELADO ESPADA
6317,6317,FEIJÃO JALO,FEIJÃO JALO,7351,PEIXE INTEIRO PARATI
6317,6317,FEIJÃO VERMELHO,FEIJÃO JALO,7352,PEIXE EM POSTAS PARATI
6317,6317,FEIJÃO MOLEQUE,FEIJÃO JALO,7353,PEIXE EM FILÉ FRESCO PARATI
6317,6317,FEIJÃO ENCARNADO,FEIJÃO JALO,7354,PEIXE SALGADO PARATI
6317,6317,FEIJÃO GORDO,FEIJÃO JALO,7355,PEIXE EM FILÉ CONGELADO PARATI
6317,6317,FEIJÃO ENXOFRÃO,FEIJÃO JALO,7361,PEIXE INTEIRO CAÇÃO
6317,6317,FEIJÃO DO SUL,FEIJÃO JALO,7362,PEIXE EM POSTAS CAÇÃO
6318,6318,FEIJÃO MANGALO,FEIJÃO MANGALO,7363,PEIXE EM FILÉ FRESCO CAÇÃO
6318,6318,FEIJÃO DA INDIA,FEIJÃO MANGALO,7364,PEIXE SALGADO CAÇÃO
6318,6318,FEIJÃO LABLAB,FEIJÃO MANGALO,7365,PEIXE EM FILÉ CONGELADO CAÇÃO
6318,6318,MANGALO,FEIJÃO MANGALO,7371,PEIXE INTEIRO CANHANHA
6318,6318,CUMANDATIA,FEIJÃO MANGALO,7372,PEIXE EM POSTAS CANHANHA
6318,6318,FAVA CUMANDATIA (FEIJÃO MANGALO),FEIJÃO MANGALO,7373,PEIXE EM FILÉ FRESCO CANHANHA
6319,6319,FEIJÃO ROXO,FEIJÃO ROXO,7374,PEIXE SALGADO CANHANHA
6319,6319,FEIJÃO ROCHEDO,FEIJÃO ROXO,7375,PEIXE EM FILÉ CONGELADO CANHANHA
6319,6319,FEIJÃO BICO ROXO,FEIJÃO ROXO,7381,PEIXE INTEIRO MERLUZA
6319,6319,FEIJÃO BORDO,FEIJÃO ROXO,7382,PEIXE EM POSTAS MERLUZA
6319,6319,FEIJÃO BRABINHO,FEIJÃO ROXO,7383,PEIXE EM FILÉ FRESCO MERLUZA
6319,6319,FEIJÃO MARUMBE,FEIJÃO ROXO,7384,PEIXE SALGADO MERLUZA
6319,6319,FEIJÃO ROXINHO,FEIJÃO ROXO,7385,PEIXE EM FILÉ CONGELADO MERLUZA
6319,6319,FEIJÃO ROXÃO,FEIJÃO ROXO,7391,PEIXE INTEIRO BEIJUPIRA
6319,6319,FEIJÃO ROXOTI,FEIJÃO ROXO,7392,PEIXE EM POSTAS BEIJUPIRA
6320,6320,FEIJÃO RAPE,FEIJÃO RAPÉ,7393,PEIXE EM FILE FRESCO BEIJUPIRA
6321,6321,FEIJÃO RAJADO,FEIJÃO RAJADO,7394,PEIXE SALGADO BEIJUPIRA
6321,6321,FEIJÃO AMENDOIM,FEIJÃO RAJADO,7395,PEIXE EM FILÉ CONGELADO BEIJUPIRA
6321,6321,FEIJÃO CHITA FINA,FEIJÃO RAJADO,7401,PEIXE INTEIRO PAMPO
6321,6321,FEIJÃO VERMELHO E BRANCO,FEIJÃO RAJADO,7402,PEIXE EM POSTAS PAMPO
6321,6321,FEIJÃO ZEBRINHA,FEIJÃO RAJADO,7403,PEIXE EM FILÉ FRESCO PAMPO
6321,6321,FEIJÃO CASCA DE COCO,FEIJÃO RAJADO,7404,PEIXE SALGADO PAMPO
6321,6321,FEIJÃO CASCÃO,FEIJÃO RAJADO,7405,PEIXE EM FILÉ CONGELADO PAMPO
6321,6321,FEIJÃO PINTADO,FEIJÃO RAJADO,7411,PEIXE INTEIRO XAREU
6321,6321,FEIJÃO PINTADINHO,FEIJÃO RAJADO,7412,PEIXE EM POSTAS XAREU
6321,6321,FEIJÃO RISCADINHO,FEIJÃO RAJADO,7413,PEIXE EM FILÉ FRESCO XAREU
6321,6321,FEIJÃO CARNAVAL,FEIJÃO RAJADO,7414,PEIXE SALGADO XAREU
6321,6321,FEIJÃO GROSSO,FEIJÃO RAJADO,7415,PEIXE EM FILÉ CONGELADO XAREU
6321,6321,FEIJÃO CHOCOLATE,FEIJÃO RAJADO,7421,PEIXE INTEIRO CARAMURU
6321,6321,FEIJÃO CARIOCA,FEIJÃO RAJADO,7422,PEIXE EM POSTAS CARAMURU
6321,6321,FEIJÃO RAJADINHO,FEIJÃO RAJADO,7423,PEIXE EM FILÉ FRESCO CARAMURU
6322,6322,FEIJÃO ROSINHA,FEIJÃO ROSINHA,7424,PEIXE SALGADO CARAMURU
6322,6322,FEIJÃO MARIA ROSA,FEIJÃO ROSINHA,7425,PEIXE EM FILÉ CONGELADO CARAMURU
6322,6322,FEIJÃO MOURA ROSA,FEIJÃO ROSINHA,7431,PEIXE INTEIRO CANGULO
6322,6322,FEIJÃO ROSADO,FEIJÃO ROSINHA,7432,PEIXE EM POSTAS CANGULO
6322,6322,FEIJÃO BARROSINHO,FEIJÃO ROSINHA,7433,PEIXE EM FILÉ FRESCO CANGULO
6322,6322,FEIJÃO GANCHEIRO,FEIJÃO ROSINHA,7434,PEIXE SALGADO CANGULO
6322,6322,FEIJÃO PAQUETA,FEIJÃO ROSINHA,7435,PEIXE EM FILÉ CONGELADO CANGULO
6323,6323,FEIJÃO ENXOFRE,FEIJÃO ENXOFRE,7441,PEIXE INTEIRO CAMURUPIM
6323,6323,FEIJÃO AMARELO,FEIJÃO ENXOFRE,7442,PEIXE EM POSTAS CAMURUPIM
6323,6323,FEIJÃO OURO,FEIJÃO ENXOFRE,7443,PEIXE EM FILÉ FRESCO CAMURUPIM
6323,6323,FEIJÃO MINEIRO AMARELO,FEIJÃO ENXOFRE,7444,PEIXE SALGADO CAMURUPIM
6323,6323,FEIJÃO MINEIRO,FEIJÃO ENXOFRE,7445,PEIXE EM FILÉ CONGELADO CAMURUPIM
6324,6324,FEIJÃO PARDO,FEIJÃO PARDO,7451,PEIXE INTEIRO GUARAJUBA
6324,6324,FEIJÃO FUMAÇA,FEIJÃO PARDO,7452,PEIXE EM POSTAS GUARAJUBA
6325,6325,FEIJÃO CHUMBINHO,FEIJÃO CHUMBINHO,7453,PEIXE EM FILÉ FRESCO GUARAJUBA
6325,6325,FEIJÃO CAFEZINHO,FEIJÃO CHUMBINHO,7454,PEIXE SALGADO GUARAJUBA
6325,6325,FEIJÃO PAQUINHO,FEIJÃO CHUMBINHO,7455,PEIXE EM FILÉ CONGELADO GUARAJUBA
6325,6325,FEIJÃO PACO MINEIRO,FEIJÃO CHUMBINHO,7461,PEIXE INTEIRO AGULHA
6325,6325,FEIJÃO CAQUI,FEIJÃO CHUMBINHO,7462,PEIXE EM POSTAS AGULHA
6325,6325,FEIJÃO OPAQUINHO,FEIJÃO CHUMBINHO,7463,PEIXE EM FILÉ FRESCO AGULHA
6325,6325,FEIJÃO CAFE,FEIJÃO CHUMBINHO,7464,PEIXE SALGADO AGULHA
6325,6325,FEIJÃO TERRINHA,FEIJÃO CHUMBINHO,7465,PEIXE EM FILÉ CONGELADO AGULHA
6325,6325,FEIJÃO CARA SUJA,FEIJÃO CHUMBINHO,7471,PEIXE INTEIRO UBARANA
6325,6325,FEIJÃO OPACO,FEIJÃO CHUMBINHO,7472,PEIXE EM POSTAS UBARANA
6325,6325,FEIJÃO FIGADO DE GALINHA,FEIJÃO CHUMBINHO,7473,PEIXE EM FILÉ FRESCO UBARANA
6326,6326,GUANDO,GUANDO,7474,PEIXE SALGADO UBARANA
6326,6326,ANDU,GUANDO,7475,PEIXE EM FILÉ CONGELADO UBARANA
6326,6326,GUANDU,GUANDO,7481,PEIXE INTEIRO GUAIVIRA
6326,6326,FEIJÃO GUANDO,GUANDO,7482,PEIXE EM POSTAS GUAIVIRA
6326,6326,FEIJÃO ANDU,GUANDO,7483,PEIXE EM FILÉ FRESCO GUAIVIRA
6326,6326,FEIJÃO GUINE,GUANDO,7484,PEIXE SALGADO GUAIVIRA
6326,6326,FEIJÃO CRISTA,GUANDO,7485,PEIXE EM FILÉ CONGELADO GUAIVIRA
6326,6326,FEIJÃO SETE CAMADAS,GUANDO,7491,PEIXE INTEIRO BICUDA
6326,6326,FEIJÃO GUANDU,GUANDO,7492,PEIXE EM POSTAS BICUDA
6327,6327,TREMOÇO,TREMOÇO,7493,PEIXE EM FILÉ FRESCO BICUDA
6327,6327,TREMOÇO BRANCO,TREMOÇO,7494,PEIXE SALGADO BICUDA
6327,6327,TREMOÇO AMARELO,TREMOÇO,7495,PEIXE EM FILÉ CONGELADO BICUDA
6328,6328,GRÃO DE BICO,GRÃO DE BICO,7501,PEIXE INTEIRO TRILHA
6329,6329,LENTILHA,LENTILHA,7502,PEIXE EM POSTAS TRILHA
6330,6330,SOJA (EM GRÃO),SOJA EM GRÃO,7503,PEIXE EM FILÉ FRESCO TRILHA
6330,6330,FEIJÃO SOJA,SOJA EM GRÃO,7504,PEIXE SALGADO TRILHA
6331,6331,FEIJÃO (NÃO ESPECIFICADO),FEIJÃO (NÃO ESPECIFICADO),7505,PEIXE EM FILÉ CONGELADO TRILHA
6332,6332,SEMENTE DE ABOBORA,SEMENTE DE ABÓBORA,7511,PEIXE INTEIRO PARU
6333,6333,ARROZ PRE-COZIDO,ARROZ PRÉ-COZIDO,7512,PEIXE EM POSTAS PARU
6334,6334,FEIJÃO DA COLONIA,,7513,PEIXE EM FILÉ FRESCO PARU
6335,6335,SEMENTE DE GERGELIM,SEMENTE DE GERGELIM,7514,PEIXE SALGADO PARU
6335,6335,GERGELIM (SEMENTE),SEMENTE DE GERGELIM,7515,PEIXE EM FILÉ CONGELADO PARU
6335,6335,GERGELIM (GRÃO),SEMENTE DE GERGELIM,7521,PEIXE INTEIRO VOADOR
6336,6336,FEIJÃO ADZUKI,FEIJÃO ADZUKI,7522,PEIXE EM POSTAS VOADOR
6336,6336,FEIJÃO JAPONES (ADZUKI),FEIJÃO ADZUKI,7523,PEIXE EM FILÉ FRESCO VOADOR
6336,6336,SOJA JAPONESA (FEIJÃO ADZUKI),FEIJÃO ADZUKI,7524,PEIXE SALGADO VOADOR
6337,6337,ARROZ ESPECIAL (JAPONES),ARROZ ESPECIAL (JAPONÊS),7525,PEIXE EM FILÉ CONGELADO VOADOR
6337,6337,ARROZ JAPONES (ESPECIAL),ARROZ ESPECIAL (JAPONÊS),7531,PEIXE INTEIRO BONITO
6350,6350,TUBERCULOS E RAIZES,,7532,PEIXE EM POSTAS BONITO
6351,6351,BATATA INGLESA,BATATA INGLESA,7533,PEIXE EM FILÉ FRESCO BONITO
6351,6351,BATATA DO REINO,BATATA INGLESA,7534,PEIXE SALGADO BONITO
6351,6351,BATATA ROSA,BATATA INGLESA,7535,PEIXE EM FILÉ CONGELADO BONITO
6351,6351,BATATA PORTUGUESA,BATATA INGLESA,7541,PEIXE INTEIRO SAVELHA
6351,6351,BATATA INGESA ROSA,BATATA INGLESA,7542,PEIXE EM POSTAS SAVELHA
6351,6351,BATATINHA,BATATA INGLESA,7543,PEIXE EM FILÉ FRESCO SAVELHA
6351,6351,BATATA LISA,BATATA INGLESA,7544,PEIXE SALGADO SAVELHA
6351,6351,BATATA HOLANDESA,BATATA INGLESA,7545,PEIXE EM FILÉ CONGELADO SAVELHA
6352,6352,ARARUTA,ARARUTA,7551,PEIXE INTEIRO BODIÃO
6353,6353,BATATA BAROA,BATATA BAROA,7552,PEIXE EM POSTAS BODIÃO
6353,6353,BATATA BARONESA,BATATA BAROA,7553,PEIXE EM FILÉ FRESCO BODIÃO
6353,6353,MANDIOQUINHA SALSA (BATATA BAROA),BATATA BAROA,7554,PEIXE SALGADO BODIÃO
6353,6353,CENOURA AMARELA (BATATA BAROA),BATATA BAROA,7555,PEIXE EM FILÉ CONGELADO BODIÃO
6353,6353,CEREFOLIO,BATATA BAROA,7561,PEIXE INTEIRO GORDINHO
6354,6354,BATATA DOCE,BATATA DOCE,7562,PEIXE EM POSTAS GORDINHO
6354,6354,BATATA DOCE ROXA,BATATA DOCE,7563,PEIXE EM FILE FRESCO GORDINHO
6354,6354,BATATA DA TERRA,BATATA DOCE,7564,PEIXE SALGADO GORDINHO
6354,6354,BATATA DE ANGOLA,BATATA DOCE,7565,PEIXE EM FILÉ CONGELADO GORDINHO
6354,6354,BATATA MASTRUS,BATATA DOCE,7571,PEIXE INTEIRO PALOMBETA
6355,6355,INHAME,INHAME,7572,PEIXE EM POSTAS PALOMBETA
6355,6355,INHAME TAIA,INHAME,7573,PEIXE EM FILÉ FRESCO PALOMBETA
6355,6355,INHAME SÃO TOME,INHAME,7574,PEIXE SALGADO PALOMBETA
6355,6355,INHAME CHINES,INHAME,7575,PEIXE EM FILÉ CONGELADO PALOMBETA
6355,6355,INHAME DA COSTA,INHAME,7581,PEIXE INTEIRO MIRAGAIA
6355,6355,INHAME D'AGUA,INHAME,7582,PEIXE EM POSTAS MIRAGAIA
6355,6355,TAIOBA SÃO TOME,INHAME,7583,PEIXE EM FILÉ FRESCO MIRAGAIA
6355,6355,QUIÇARE,INHAME,7584,PEIXE SALGADO MIRAGAIA
6355,6355,TAIA JAPONES,INHAME,7585,PEIXE EM FILÉ CONGELADO MIRAGAIA
6355,6355,COIO ROSA,INHAME,7591,PEIXE INTEIRO REI (PEIXE REI)
6356,6356,MANDIOCA,MANDIOCA,7592,PEIXE EM POSTAS REI (PEIXE REI)
6356,6356,MANDIOCA DOCE,MANDIOCA,7593,PEIXE EM FILÉ FRESCO REI (PEIXE REI)
6356,6356,MANDIOCA MANSA,MANDIOCA,7594,PEIXE SALGADO REI (PEIXE REI)
6356,6356,MANDIOCA BRANCA,MANDIOCA,7595,PEIXE EM FILÉ CONGELADO REI (PEIXE REI)
6356,6356,MANDIOCA CACAU,MANDIOCA,7601,PEIXE INTEIRO MOREIA
6356,6356,MANDIOCA BRAVA,MANDIOCA,7602,PEIXE EM POSTAS MOREIA
6356,6356,MANDIOCA VASSOURINHA,MANDIOCA,7603,PEIXE EM FILÉ FRESCO MOREIA
6356,6356,MANIVA,MANDIOCA,7604,PEIXE SALGADO MOREIA
6356,6356,AIPIM,MANDIOCA,7605,PEIXE EM FILÉ CONGELADO MOREIA
6356,6356,MACAXEIRA,MANDIOCA,7611,PEIXE INTEIRO ALBACORA
6356,6356,AIPI,MANDIOCA,7612,PEIXE EM POSTAS ALBACORA
6357,6357,CARA,CARA,7613,PEIXE EM FILÉ FRESCO ALBACORA
6357,6357,CARA INHAME,CARA,7614,PEIXE SALGADO ALBACORA
6357,6357,CARA CHINES,CARA,7615,PEIXE EM FILÉ CONGELADO ALBACORA
6357,6357,CARA BRANCO,CARA,7621,PEIXE INTEIRO CHERNE
6357,6357,CARA DA GUINE,CARA,7622,PEIXE EM POSTAS CHERNE
6357,6357,CARA DE SAPATEIRO,CARA,7623,PEIXE EM FILÉ FRESCO CHERNE
6357,6357,CARA DO AR,CARA,7624,PEIXE SALGADO CHERNE
6357,6357,CARA MIMOSO,CARA,7625,PEIXE EM FILÉ CONGELADO CHERNE
6357,6357,CARATINGA,CARA,7631,PEIXE INTEIRO PIRA (MAR)
6357,6357,ARRAS,CARA,7632,PEIXE EM POSTAS PIRA
6357,6357,BATATA NAMBU,CARA,7633,PEIXE EM FILÉ FRESCO PIRA
6357,6357,INAMBU (CARA),CARA,7634,PEIXE SALGADO PIRA
6357,6357,INHAME CARAQUENTO (CARA),CARA,7635,PEIXE EM FILÉ CONGELADO PIRA
6357,6357,INHAME LISO (CARA),CARA,7641,PEIXE INTEIRO AGULHÃO
6357,6357,INHAME CASCO (CARA),CARA,7642,PEIXE EM POSTAS AGULHÃO
6357,6357,BATATA DO AR,CARA,7643,PEIXE EM FILÉ FRESCO AGULHÃO
6357,6357,BATATA DE RAMA,CARA,7644,PEIXE SALGADO AGULHÃO
6357,6357,CARA NAMBU,CARA,7645,PEIXE EM FILÉ CONGELADO AGULHÃO
6358,6358,MANGARITO,MANGARITO,7651,PEIXE INTEIRO SALMONETE
6358,6358,MANGARA MIRIM,MANGARITO,7652,PEIXE EM POSTAS SALMONETE
6359,6359,BATATA AIPO,BATATA AIPÓ,7653,PEIXE EM FILÉ FRESCO SALMONETE
6359,6359,BATATA SALSA,BATATA AIPÓ,7654,PEIXE SALGADO SALMONETE
6359,6359,BATATA DO BARÃO,BATATA AIPÓ,7655,PEIXE EM FILÉ CONGELADO SALMONETE
6359,6359,BATATA SUIÇA,BATATA AIPÓ,7656,CABEÇA DE PEIXE SALGADO (QUALQUER TIPO)
6359,6359,BATATA CENOURA,BATATA AIPÓ,7661,CAMARÃO
6359,6359,BATATA FIUZA,BATATA AIPÓ,7662,CAMARÃO SEM CASCA
6359,6359,AIPO DO PERU (BATATA AIPO),BATATA AIPÓ,7664,CAMARÃO SECO
6359,6359,MANDIOQUINHA,BATATA AIPÓ,7671,SIRI
6360,6360,RABANETE,RABANETE,7672,SIRI SEM CASCA
6360,6360,NABO CHINES (RABANETE),RABANETE,7674,SIRI SALGADO
6361,6361,BETERRABA,BETERRABA,7681,CARANGUEJO
6362,6362,CENOURA,CENOURA,7682,CARANGUEJO SEM CASCA
6362,6362,CENOURA VERMELHA,CENOURA,7684,CARANGUEJO SALGADO
6362,6362,CENOURINHA,CENOURA,7691,MARISCO
6363,6363,NABO,NABO,7692,MARISCO SEM CASCA
6363,6363,NABO ROXO,NABO,7694,MARISCO SALGADO
6363,6363,NABO BRANCO,NABO,7701,OSTRA
6364,6364,NABIÇA,NABICA,7702,OSTRA SEM CASCA
6364,6364,SARAMAGO,NABICA,7704,OSTRA SALGADA
6364,6364,RABANETE DE CAVALO (NABIÇA),NABICA,7711,LULA
6365,6365,GOBO,GOBO,7721,SURURU
6365,6365,BARDANA,GOBO,7722,SURURU SEM CASCA
6366,6366,AÇAFRÃO,AÇAFRÃO,7724,SURURU SALGADO
6400,6400,"FARINHAS,FECULAS E MASSAS",,7731,LAGOSTA
6401,6401,CREME DE ARROZ,CREME DE ARROZ,7732,LAGOSTA SEM CASCA
6401,6401,CREME DE ARROZ VITAMINADO,CREME DE ARROZ,7734,LAGOSTA SALGADA
6401,6401,FARINHA DE ARROZ,CREME DE ARROZ,7741,VIEIRA
6401,6401,ARROZINA,CREME DE ARROZ,7742,VIEIRA SEM CASCA
6401,6401,MUCILON,CREME DE ARROZ,7744,VIEIRA SALGADA
6401,6401,MASSA DE ARROZ,CREME DE ARROZ,7751,TARTARUGA DE MAR
6402,6402,FLOCOS DE ARROZ,FLOCOS DE ARROZ,7752,TARTARUGA EM POSTAS
6402,6402,CROQUINHOS,FLOCOS DE ARROZ,7753,TARTARUGA EM FILÉ FRESCO
6403,6403,FARINHA DE AVEIA,FARINHA DE ARROZ,7754,TARTARUGA SALGADA
