11,1101402,COLA DE MADEIRA (CONSTRUCAO E REFORMA),.,11,,00104,1100104,1100104,11001,AZULEJO,LAJOTA (CONSTRUCAO E REFORMA),1101403,COLA SUPER BOND (CONSTRUCAO E REFORMA),,11014,17032,17099,
11,1101403,COLA SUPER BOND (CONSTRUCAO E REFORMA),.,11,,00105,1100105,1100105,11001,LAJOTA,PISO DE CERAMICA (CONSTRUCAO E REFORMA),1101404,DUREPOX (CONSTRUCAO E REFORMA),,11014,17033,17100,
11,1101404,DUREPOX (CONSTRUCAO E REFORMA),.,11,,00106,1100106,1100106,11001,CERAMICA,,1101405,COLA DE SAPATEIRO (CONSTRUCAO E REFORMA),,11014,17034,17101,
11,1101405,COLA DE SAPATEIRO (CONSTRUCAO E REFORMA),.,11,,00201,1100201,1100201,11002,"APARELHOS SANITARIOS (PIA, VASO, BIDE, BANHEIRA, ETC.)",TIJOLO (CONSTRUCAO E REFORMA),1101406,EPOX (COLA) (CONSTRUCAO E REFORMA),,11014,17035,17102,
11,1101406,EPOX (COLA) (CONSTRUCAO E REFORMA),.,11,,00202,1100202,1100202,11002,BIDE,BLOCO DE CERAMICA (CONSTRUCAO E REFORMA),1101501,CAIXA DE DESCARGA (CONSTRUCAO E REFORMA),,11015,17036,17103,
11,1101501,CAIXA DE DESCARGA (CONSTRUCAO E REFORMA),.,11,,00203,1100203,1100203,11002,CONJUNTO SANITARIO,,1101601,"MADEIRA, TACO, CAIBRO, RIPA, ETC. (CONSTRUCAO E REFORMA)",,11016,17037,17104,
11,1101601,"MADEIRA, TACO, CAIBRO, RIPA, ETC. (CONSTRUCAO E REFORMA)",.,11,,00204,1100204,1100204,11002,VASO SANITARIO,,1101602,MADEIRA (CONSTRUCAO E REFORMA),,11016,17038,17105,
11,1101602,MADEIRA (CONSTRUCAO E REFORMA),.,11,,00205,1100205,1100205,11002,BANHEIRA,,1101603,TACO (CONSTRUCAO E REFORMA),,11016,17039,17106,
11,1101603,TACO (CONSTRUCAO E REFORMA),.,11,,00206,1100206,1100206,11002,PECA PARA SUPORTE DE PAPEL HIGIENICO,,1101604,CAIBRO (CONSTRUCAO E REFORMA),,11016,17040,17107,
11,1101604,CAIBRO (CONSTRUCAO E REFORMA),.,11,,00207,1100207,1100207,11002,SABONETEIRA (EXCETO DE PLASTICO),,1101605,RIPA (CONSTRUCAO E REFORMA),,11016,17041,17108,
11,1101605,RIPA (CONSTRUCAO E REFORMA),.,11,,00208,1100208,1100208,11002,PIA,,1101606,SARRAFO (CONSTRUCAO E REFORMA),,11016,17042,17109,
11,1101606,SARRAFO (CONSTRUCAO E REFORMA),.,11,,00301,1100301,1100301,11003,JANELA E PORTA,"TELHA (BARRO, AMIANTO, FIBRA, ALUMINIO, ETC.) (CONSTRUCAO E REFORMA)",1101701,"APARELHOS SANITARIOS (PIA, VASO, BIDE, BANHEIRA, ETC.)",,11017,17043,17110,
11,1101701,"APARELHOS SANITARIOS (PIA, VASO, BIDE, BANHEIRA, ETC.)",.,11,,00302,1100302,1100302,11003,PORTA,TELHA DE BARRO (CONSTRUCAO E REFORMA),1101702,PIA,,11017,17044,17111,
11,1101702,PIA,.,11,,00304,1100304,1100304,11003,JANELA,TELHA DE FIBRA (CONSTRUCAO E REFORMA),1101703,VASO SANITARIO,,11017,17045,17113,
11,1101703,VASO SANITARIO,.,11,,00401,1100401,1100401,11004,MADEIRA E TACO,CIMENTO (CONSTRUCAO E REFORMA),1101704,BIDE,,11017,17046,17999,17999
11,1101704,BIDE,.,11,,00402,1100402,1100402,11004,TACO,CIMENTO BRANCO (CONSTRUCAO E REFORMA),1101705,BANHEIRA,,11017,17047,18001,18001
11,1101705,BANHEIRA,.,11,,00403,1100403,1100403,11004,CAIBRO,CIMENTCOLA OU CIMENTOCOLA (CONSTRUCAO E REFORMA),1101801,PORTA,,11018,17048,18002,18002
11,1101801,PORTA,.,11,,00404,1100404,1100404,11004,RIPA,,1101901,JANELA,,11019,17049,18003,18003
11,1101901,JANELA,.,11,,00405,1100405,1100405,11004,SARRAFO,,1102001,"MAO-DE-OBRA (PEDREIRO, MARCENEIRO, ELETRICISTA, PINTOR, ETC.) (CONSTRUCAO E REFORMA)",,11020,17050,18004,18004
11,1102001,"MAO-DE-OBRA (PEDREIRO, MARCENEIRO, ELETRICISTA, PINTOR, ETC.) (CONSTRUCAO E REFORMA)",.,11,,00406,1100406,1100406,11004,MADEIRA,,1102002,PEDREIRO (CONSTRUCAO E REFORMA),,11020,17051,18005,18005
11,1102002,PEDREIRO (CONSTRUCAO E REFORMA),.,11,,00407,1100407,1100407,11004,ALIZAR,,1102003,MARCENEIRO (CONSTRUCAO E REFORMA),,11020,17052,18006,18006
11,1102003,MARCENEIRO (CONSTRUCAO E REFORMA),.,11,,00501,1100501,1100501,11005,CIMENTO,"AREIA, TERRA, BARRO, SAIBRO, CASCALHO, ETC. (CONSTRUCAO E REFORMA)",1102004,ELETRICISTA (CONSTRUCAO E REFORMA),,11020,17053,18007,18007
11,1102004,ELETRICISTA (CONSTRUCAO E REFORMA),.,11,,00502,1100502,1100502,11005,CIMENTO BRANCO,,1102005,PINTOR (CONSTRUCAO E REFORMA),,11020,17054,18008,18008
11,1102005,PINTOR (CONSTRUCAO E REFORMA),.,11,,00503,1100503,1100503,11005,CIMENTCOLA OU CIMENTOCOLA,,1102006,VIDRACEIRO (CONSTRUCAO E REFORMA),,11020,17055,18009,18009
11,1102006,VIDRACEIRO (CONSTRUCAO E REFORMA),.,11,,00601,1100601,1100601,11006,TIJOLO,"PEDRAS (BRITADA, MARROADA, PARALELEPIPEDO, ETC.) (CONSTRUCAO E REFORMA)",1102101,"VITRIFICACAO (SINTECO, POLIURETANO, ETC.)",,11021,17056,18010,18010
11,1102101,"VITRIFICACAO (SINTECO, POLIURETANO, ETC.)",.,11,,00602,1100602,1100602,11006,BLOCO DE CERAMICA,,1102201,CARRETO DE MATERIAL DE CONSTRUCAO,,11022,17057,18011,18011
11,1102201,CARRETO DE MATERIAL DE CONSTRUCAO,.,11,,00701,1100701,1100701,11007,VIDRO,MASSA CORRIDA PARA PAREDE (CONSTRUCAO E REFORMA),1102202,FRETE DE MATERIAL DE CONSTRUCAO (CONSTRUCAO E REFORMA),,11022,17058,18012,18012
11,1102202,FRETE DE MATERIAL DE CONSTRUCAO (CONSTRUCAO E REFORMA),.,11,,00801,1100801,1100801,11008,TINTA,TINTA (CONSTRUCAO E REFORMA),1102301,JAZIGO (CONSTRUCAO E REFORMA),,11023,17059,18013,18013
11,1102301,JAZIGO (CONSTRUCAO E REFORMA),.,11,,00802,1100802,1100802,11008,VERNIZ,VERNIZ (CONSTRUCAO E REFORMA),1102401,REFORMA OU OBRA POR EMPREITADA,,11024,17060,18014,18014
11,1102401,REFORMA OU OBRA POR EMPREITADA,.,11,,00901,1100901,1100901,11009,MATERIAL DE PINTURA EM GERAL,CAL (CONSTRUCAO E REFORMA),1102402,CONSTRUCAO POR EMPREITADA,,11024,17061,18015,18015
11,1102402,CONSTRUCAO POR EMPREITADA,.,11,,00902,1100902,1100902,11009,MASSA CORRIDA PARA PAREDE,CAL VIRGEM (CONSTRUCAO E REFORMA),1102403,EMPREITADA  (CONSTRUCAO E REFORMA),,11024,17062,18016,18016
11,1102403,EMPREITADA  (CONSTRUCAO E REFORMA),.,11,,00903,1100903,1100903,11009,CAL,,1102404,OBRA POR EMPREITADA (CONSTRUCAO E REFORMA),,11024,17063,18017,18017
11,1102404,OBRA POR EMPREITADA (CONSTRUCAO E REFORMA),.,11,,00904,1100904,1100904,11009,CAL VIRGEM,,1102405,TERRAPLANAGEM (EMPREITADA)  (CONSTRUCAO E REFORMA),,11024,17064,18018,18018
11,1102405,TERRAPLANAGEM (EMPREITADA)  (CONSTRUCAO E REFORMA),.,11,,00905,1100905,1100905,11009,ROLO DE PINTURA,,1102501,LATA VAZIA (USADA EM CONSTRUCAO),,11025,17065,18019,18019
11,1102501,LATA VAZIA (USADA EM CONSTRUCAO),.,11,,00906,1100906,1100906,11009,LIXA DE MADEIRA,,1102502,BALDE PARA CONSTRUCAO,,11025,17066,18020,18020
11,1102502,BALDE PARA CONSTRUCAO,.,11,,00907,1100907,1100907,11009,LIXA DE FERRO,,1102601,PINCEL (CONSTRUCAO E REFORMA),,11026,17067,18021,18021
11,1102601,PINCEL (CONSTRUCAO E REFORMA),.,11,,01001,1101001,1101001,11010,"TORNEIRA, CANO E MATERIAL HIDRAULICO EM GERAL",VIDRO (CONSTRUCAO E REFORMA),1102701,ROLO DE PINTURA (CONSTRUCAO E REFORMA),,11027,17068,18022,18022
11,1102701,ROLO DE PINTURA (CONSTRUCAO E REFORMA),.,11,,01002,1101002,1101002,11010,CANO,,1102801,LIXA DE MADEIRA (CONSTRUCAO E REFORMA),,11028,17069,18023,18023
11,1102801,LIXA DE MADEIRA (CONSTRUCAO E REFORMA),.,11,,01003,1101003,1101003,11010,MATERIAL HIDRAULICO,,1102802,LIXA DE PAREDE,,11028,17070,18024,18024
11,1102802,LIXA DE PAREDE,.,11,,01101,1101101,1101101,11011,"FERRAGENS (FECHADURA, FERRO, ARAME, PREGO, ETC.)","MATERIAL HIDRAULICO (TORNEIRA, CANO, ETC) (CONSTRUCAO E REFORMA)",1102803,LIXA,,11028,17071,18025,18025
11,1102803,LIXA,.,11,,01102,1101102,1101102,11011,FECHADURA,TORNEIRA (CONSTRUCAO E REFORMA),1102901,ASFALTO (CONSTRUCAO E REFORMA),,11029,17072,18026,18026
11,1102901,ASFALTO (CONSTRUCAO E REFORMA),.,11,,01103,1101103,1101103,11011,FERRO,CANO (CONSTRUCAO E REFORMA),1103001,BOIA DE CAIXA DE AGUA (CONSTRUCAO E REFORMA),,11030,17073,18027,18027
11,1103001,BOIA DE CAIXA DE AGUA (CONSTRUCAO E REFORMA),.,11,,01104,1101104,1101104,11011,ARAME,,1103101,CAIXA DE CORREIO (CONSTRUCAO E REFORMA),,11031,17074,18028,18028
11,1103101,CAIXA DE CORREIO (CONSTRUCAO E REFORMA),.,11,,01105,1101105,1101105,11011,PREGO,,1103102,CAIXA DE CORRESPONDENCIA (CONSTRUCAO E REFORMA),,11031,17075,18029,18029
11,1103102,CAIXA DE CORRESPONDENCIA (CONSTRUCAO E REFORMA),.,11,,01106,1101106,1101106,11011,CADEADO,,1103201,LAJE PRE-MOLDADA (CONSTRUCAO E REFORMA),,11032,17076,18030,18030
11,1103201,LAJE PRE-MOLDADA (CONSTRUCAO E REFORMA),.,11,,01107,1101107,1101107,11011,RALO DE ESGOTAMENTO DE AGUA,,1103301,ATERRO (CONSTRUCAO E REFORMA),,11033,17077,18031,18031
11,1103301,ATERRO (CONSTRUCAO E REFORMA),.,11,,01108,1101108,1101108,11011,TELA DE ARAME,,1103401,PORTAO,,11034,17078,18032,18032
11,1103401,PORTAO,.,11,,01109,1101109,1101109,11011,TRILHO METALICO,,1103402,PORTAO ELETRICO,,11034,17079,18033,18033
11,1103402,PORTAO ELETRICO,.,11,,01110,1101110,1101110,11011,ROLAMENTO PARA PORTA,,1103501,BASCULANTE (CONSTRUCAO E REFORMA),,11035,17080,18034,18034
11,1103501,BASCULANTE (CONSTRUCAO E REFORMA),.,11,,01201,1101201,1101201,11012,FIO E MATERIAL ELETRICO EM GERAL,MATERIAL PARA INSTALACAO ELETRICA (CONSTRUCAO E REFORMA),1103601,PEDRA MARMORE PARA PIA (CONTRUCAO E REFORMA),,11036,17081,18035,18035
11,1103601,PEDRA MARMORE PARA PIA (CONTRUCAO E REFORMA),.,11,,01202,1101202,1101202,11012,MATERIAL PARA INSTALACAO ELETRICA,FIO PARA INSTALACAO ELETRICA (CONSTRUCAO E REFORMA),1103602,MARMORE (PEDRA) PARA PIA (CONTRUCAO E REFORMA),,11036,17082,18036,18036
11,1103602,MARMORE (PEDRA) PARA PIA (CONTRUCAO E REFORMA),.,11,,01203,1101203,1101203,11012,FIO PARA INSTALACAO ELETRICA,TOMADA (CONSTRUCAO E REFORMA),1103603,BALCAO DE MARMORE PARA PIA (CONTRUCAO E REFORMA),,11036,17083,18037,18037
11,1103603,BALCAO DE MARMORE PARA PIA (CONTRUCAO E REFORMA),.,11,,01301,1101301,1101301,11013,"MAO-DE-OBRA (PEDREIRO, MARCENEIRO, ELETRICISTA, PINTOR, ETC.)","FERRAGENS (FECHADURA, FERRO, ARAME, PREGO, ETC.) (CONSTRUCAO E REFORMA)",1103604,BALCAO DE PIA (CONTRUCAO E REFORMA),,11036,17084,18038,18038
11,1103604,BALCAO DE PIA (CONTRUCAO E REFORMA),.,11,,01302,1101302,1101302,11013,PEDREIRO,FECHADURA (CONSTRUCAO E REFORMA),1103605,BALCAO DE COZINHA (CONTRUCAO E REFORMA),,11036,17085,18039,18039
11,1103605,BALCAO DE COZINHA (CONTRUCAO E REFORMA),.,11,,01303,1101303,1101303,11013,MARCENEIRO,FERRO (CONSTRUCAO E REFORMA),1103606,GRANITO (PEDRA) PARA PIA (CONTRUCAO E REFORMA),,11036,17086,18040,18040
11,1103606,GRANITO (PEDRA) PARA PIA (CONTRUCAO E REFORMA),.,11,,01304,1101304,1101304,11013,ELETRICISTA,ARAME (CONSTRUCAO E REFORMA),1103607,BALCAO DE GRANITO PARA PIA (CONTRUCAO E REFORMA),,11036,17087,18041,18041
11,1103607,BALCAO DE GRANITO PARA PIA (CONTRUCAO E REFORMA),.,11,,01305,1101305,1101305,11013,PINTOR,PREGO (CONSTRUCAO E REFORMA),1103608,GRANITO  (CONTRUCAO E REFORMA),,11036,17088,18042,18042
11,1103608,GRANITO  (CONTRUCAO E REFORMA),.,11,,01306,1101306,1101306,11013,VIDRACEIRO,RALO DE ESGOTAMENTO DE AGUA (CONSTRUCAO E REFORMA),1103609,PIA PARA COZINHA EM AÇO,,11036,17089,18043,18043
11,1103609,PIA PARA COZINHA EM AÇO,.,11,,01401,1101401,1101401,11014,"DEDETIZACAO, DESRATIZACAO, DESINSETIZACAO, ETC.",COLA (CONSTRUCAO E REFORMA),1103701,CAIXA DE AGUA DE QUALQUER MATERIAL (CONSTRUCAO E REFORMA),,11037,17090,18044,18044
11,1103701,CAIXA DE AGUA DE QUALQUER MATERIAL (CONSTRUCAO E REFORMA),.,11,,01402,1101402,1101402,11014,DESRATIZACAO,COLA DE MADEIRA (CONSTRUCAO E REFORMA),1103702,TAMPA DE CAIXA DE AGUA (CONSTRUCAO E REFORMA),,11037,17091,18045,18045
11,1103702,TAMPA DE CAIXA DE AGUA (CONSTRUCAO E REFORMA),.,11,,01403,1101403,1101403,11014,EXTERMINIO DE INSETOS,COLA SUPER BOND (CONSTRUCAO E REFORMA),1103703,CAIXA DE AGUA (CONSTRUCAO E REFORMA),,11037,17999,18999,18999
11,1103703,CAIXA DE AGUA (CONSTRUCAO E REFORMA),.,11,,01404,1101404,1101404,11014,DESINSETIZACAO,DUREPOX (CONSTRUCAO E REFORMA),1103801,GRADE DE FERRO (CONSTRUCAO E REFORMA),,11038,18001,19001,19001
11,1103801,GRADE DE FERRO (CONSTRUCAO E REFORMA),.,11,,01501,1101501,1101501,11015,"VITRIFICACAO (SINTECO, POLIURETANO, ETC.)",CAIXA DE DESCARGA (CONSTRUCAO E REFORMA),1103901,BOX DE BANHEIRO DE QUALQUER MATERIAL (CONSTRUCAO E REFORMA),,11039,18002,19002,19002
11,1103901,BOX DE BANHEIRO DE QUALQUER MATERIAL (CONSTRUCAO E REFORMA),.,11,,01502,1101502,1101502,11015,SINTECO,,1104001,TANQUE DE QUALQUER MATERIAL (CONSTRUCAO E REFORMA),,11040,18003,19003,19003
11,1104001,TANQUE DE QUALQUER MATERIAL (CONSTRUCAO E REFORMA),.,11,,01503,1101503,1101503,11015,POLIURETANO,,1104101,CAIXA DE LUZ (PADRAO) (CONSTRUCAO E REFORMA),,11041,18004,19004,19004
11,1104101,CAIXA DE LUZ (PADRAO) (CONSTRUCAO E REFORMA),.,11,,01601,1101601,1101601,11016,REFORMA OU OBRA POR EMPREITADA,"MADEIRA, TACO, CAIBRO, RIPA, ETC. (CONSTRUCAO E REFORMA)",1104201,MANILHA (CONSTRUCAO E REFORMA),,11042,18005,19005,19005
11,1104201,MANILHA (CONSTRUCAO E REFORMA),.,11,,01602,1101602,1101602,11016,CONSTRUCAO POR EMPREITADA,MADEIRA (CONSTRUCAO E REFORMA),1104301,"PLACA, ANEL, VIGA, PALANQUE, ETC. DE CIMENTO OU CONCRETO (CONSTRUCAO E REFORMA)",,11043,18006,19006,19006
11,1104301,"PLACA, ANEL, VIGA, PALANQUE, ETC. DE CIMENTO OU CONCRETO (CONSTRUCAO E REFORMA)",.,11,,01603,1101603,1101603,11016,EMPREITEIRO,TACO (CONSTRUCAO E REFORMA),1104302,PLACA DE CIMENTO OU CONCRETO (CONSTRUCAO E REFORMA),,11043,18007,19007,19007
11,1104302,PLACA DE CIMENTO OU CONCRETO (CONSTRUCAO E REFORMA),.,11,,01604,1101604,1101604,11016,EMPREITADA,CAIBRO (CONSTRUCAO E REFORMA),1104303,ANEL DE CIMENTO OU CONCRETO (CONSTRUCAO E REFORMA),,11043,18008,19008,19008
11,1104303,ANEL DE CIMENTO OU CONCRETO (CONSTRUCAO E REFORMA),.,11,,01605,1101605,1101605,11016,OBRA POR EMPREITADA,RIPA (CONSTRUCAO E REFORMA),1104304,VIGA DE CIMENTO OU CONCRETO (CONSTRUCAO E REFORMA),,11043,18009,19009,19009
11,1104304,VIGA DE CIMENTO OU CONCRETO (CONSTRUCAO E REFORMA),.,11,,01606,1101606,1101606,11016,TERRAPLANAGEM (EMPREITADA),SARRAFO (CONSTRUCAO E REFORMA),1104305,PALANQUE DE CIMENTO OU CONCRETO (CONSTRUCAO E REFORMA),,11043,18010,19010,19010
11,1104305,PALANQUE DE CIMENTO OU CONCRETO (CONSTRUCAO E REFORMA),.,11,,01607,1101607,1101607,11016,SERVICO DE TERRAPLANAGEM (EMPREITADA),,1104401,CAIXA DE REGISTRO DE AGUA (CONSTRUCAO E REFORMA),,11044,18011,19011,19011
11,1104401,CAIXA DE REGISTRO DE AGUA (CONSTRUCAO E REFORMA),.,11,,01701,1101701,1101701,11017,"LICENCA PARA OBRA, PLANTA E DESEMBARACO DE DOCUMENTACAO","APARELHOS SANITARIOS (PIA, VASO, BIDE, BANHEIRA, ETC.)",1104501,MATERIAL PLASTICO PARA COBERTURA (CONSTRUCAO E REFORMA),,11045,18012,19012,19012
11,1104501,MATERIAL PLASTICO PARA COBERTURA (CONSTRUCAO E REFORMA),.,11,,01702,1101702,1101702,11017,PLANTA PARA OBRA,PIA,1104502,TOLDO PLASTICO (CONSTRUCAO E REFORMA),,11045,18013,19013,19013
11,1104502,TOLDO PLASTICO (CONSTRUCAO E REFORMA),.,11,,01703,1101703,1101703,11017,DESEMBARACO DE DOCUMENTACAO PARA OBRA,VASO SANITARIO,1104503,PLASTICO (MATERIAL PARA COBERTURA) (CONSTRUCAO E REFORMA),,11045,18014,19014,19014
11,1104503,PLASTICO (MATERIAL PARA COBERTURA) (CONSTRUCAO E REFORMA),.,11,,01704,1101704,1101704,11017,LICENCA PARA OBRA,BIDE,1104504,TOLDO DE LONA (CONSTRUCAO E REFORMA),,11045,18015,19015,19015
11,1104504,TOLDO DE LONA (CONSTRUCAO E REFORMA),.,11,,01801,1101801,1101801,11018,BOIA DE CAIXA DE AGUA,PORTA,1104505,LONA (CONSTRUCAO E REFORMA),,11045,18016,19016,19016
11,1104505,LONA (CONSTRUCAO E REFORMA),.,11,,01901,1101901,1101901,11019,ALUGUEL DE CARRETO PARA MATERIAL DE CONSTRUCAO,JANELA,1104601,CALHA (CONSTRUCAO E REFORMA),,11046,18017,19017,19017
11,1104601,CALHA (CONSTRUCAO E REFORMA),.,11,,01902,1101902,1101902,11019,FRETE DE MATERIAL DE CONSTRUCAO,,1104701,ESQUADRIA (CONSTRUCAO E REFORMA),,11047,18018,19999,
11,1104701,ESQUADRIA (CONSTRUCAO E REFORMA),.,11,,01903,1101903,1101903,11019,ALUGUEL DE CACAMBA PARA RETIRAR ENTULHOS,,1104801,POSTE (CONSTRUCAO E REFORMA),,11048,18019,21001,
11,1104801,POSTE (CONSTRUCAO E REFORMA),.,11,,01904,1101904,1101904,11019,RETIRADA DE ENTULHO,,1104802,POSTE DE MADEIRA (CONSTRUCAO E REFORMA),,11048,18020,21002,
11,1104802,POSTE DE MADEIRA (CONSTRUCAO E REFORMA),.,11,,01905,1101905,1101905,11019,CARRETO DE MATERIAL DE CONSTRUCAO,,1104803,POSTE METALICO (CONSTRUCAO E REFORMA),,11048,18021,21003,
11,1104803,POSTE METALICO (CONSTRUCAO E REFORMA),.,11,,01906,1101906,1101906,11019,ALUGUEL DE MATERIAL DE CONSTRUCAO,,1104804,POSTE DE CIMENTO (CONSTRUCAO E REFORMA),,11048,18022,21004,
11,1104804,POSTE DE CIMENTO (CONSTRUCAO E REFORMA),.,11,,02001,1102001,1102001,11020,CAIXA DE CORREIO,"MAO-DE-OBRA (PEDREIRO, MARCENEIRO, ELETRICISTA, PINTOR, ETC.) (CONSTRUCAO E REFORMA)",1104901,PAPEL DE PAREDE (CONSTRUCAO E REFORMA),,11049,18023,21005,
11,1104901,PAPEL DE PAREDE (CONSTRUCAO E REFORMA),.,11,,02002,1102002,1102002,11020,CAIXA DE CORRESPONDENCIA,PEDREIRO (CONSTRUCAO E REFORMA),1105001,ESCADA CARACOL (CONSTRUCAO E REFORMA),,11050,18024,21006,
11,1105001,ESCADA CARACOL (CONSTRUCAO E REFORMA),.,11,,02003,1102003,1102003,11020,CAIXA DE AR CONDICIONADO,MARCENEIRO (CONSTRUCAO E REFORMA),1105101,IMPERMEABILIZANTE (CONSTRUCAO E REFORMA),,11051,18025,21007,
11,1105101,IMPERMEABILIZANTE (CONSTRUCAO E REFORMA),.,11,,02101,1102101,1102101,11021,LAJE PRE-MOLDADA,"VITRIFICACAO (SINTECO, POLIURETANO, ETC.)",1105102,MASSA DE VEDACAO DE TELHA (CONSTRUCAO E REFORMA),,11051,18026,21008,
11,1105102,MASSA DE VEDACAO DE TELHA (CONSTRUCAO E REFORMA),.,11,,02201,1102201,1102201,11022,"AREIA, TERRA, BARRO, SAIBRO, ETC.",CARRETO DE MATERIAL DE CONSTRUCAO,1105201,PALHA PARA COBERTURA (CONSTRUCAO E REFORMA),,11052,18027,21009,
11,1105201,PALHA PARA COBERTURA (CONSTRUCAO E REFORMA),.,11,,02202,1102202,1102202,11022,ARENOSO,FRETE DE MATERIAL DE CONSTRUCAO (CONSTRUCAO E REFORMA),1105202,SAPE PARA COBERTURA (CONSTRUCAO E REFORMA),,11052,18028,21010,
11,1105202,SAPE PARA COBERTURA (CONSTRUCAO E REFORMA),.,11,,02203,1102203,1102203,11022,BARRO,,1105301,MASSA DE FIXACAO E VEDACAO DE VIDRO (CONSTRUCAO E REFORMA),,11053,18029,21011,
11,1105301,MASSA DE FIXACAO E VEDACAO DE VIDRO (CONSTRUCAO E REFORMA),.,11,,02204,1102204,1102204,11022,SAIBRO,,1105401,CASA DE MADEIRA USADA (CONSTRUCAO E REFORMA),,11054,18030,21012,
11,1105401,CASA DE MADEIRA USADA (CONSTRUCAO E REFORMA),.,11,,02205,1102205,1102205,11022,CAULIM,,1105501,CONCRETO USINADO (CONSTRUCAO E REFORMA),,11055,18031,21013,
11,1105501,CONCRETO USINADO (CONSTRUCAO E REFORMA),.,11,,02206,1102206,1102206,11022,TERRA,,1105601,CIPO DE AMARRAR (CONSTRUCAO E REFORMA),,11056,18032,21014,
11,1105601,CIPO DE AMARRAR (CONSTRUCAO E REFORMA),.,11,,02207,1102207,1102207,11022,ATERRO,,1105701,FOSSA SEPTICA (CONSTRUCAO E REFORMA),,11057,18033,21015,
11,1105701,FOSSA SEPTICA (CONSTRUCAO E REFORMA),.,11,,02208,1102208,1102208,11022,CASCALHO,,1105801,RUFO DE TELHADO (CONSTRUCAO E REFORMA),,11058,18034,21016,
11,1105801,RUFO DE TELHADO (CONSTRUCAO E REFORMA),.,11,,02301,1102301,1102301,11023,"PEDRAS (BRITADA, MARROADA, PARALELEPIPEDO, ETC.)",JAZIGO (CONSTRUCAO E REFORMA),1105802,RUFO PARA TELHADO (CONSTRUCAO E REFORMA),,11058,18035,21017,
11,1105802,RUFO PARA TELHADO (CONSTRUCAO E REFORMA),.,11,,02302,1102302,1102302,11023,PEDRA BRITADA,,1105901,OXIDO DE FERRO (PARA PISO DE CERAMICA) (CONSTRUCAO E REFORMA),,11059,18036,21018,
11,1105901,OXIDO DE FERRO (PARA PISO DE CERAMICA) (CONSTRUCAO E REFORMA),.,11,,02303,1102303,1102303,11023,BRITA,,1106001,ESTACA PARA CERCA (QUALQUER MATERIAL) (CONSTRUCAO E REFORMA),,11060,18037,21019,
11,1106001,ESTACA PARA CERCA (QUALQUER MATERIAL) (CONSTRUCAO E REFORMA),.,11,,02304,1102304,1102304,11023,PO DE PEDRA,,1106101,MASSA PARA REJUNTE (CONSTRUCAO E REFORMA),,11061,18038,21020,
11,1106101,MASSA PARA REJUNTE (CONSTRUCAO E REFORMA),.,11,,02305,1102305,1102305,11023,PEDRA MARROADA,,1106201,CHAPA METALICA (CONSTRUCAO E REFORMA),,11062,18039,21021,
11,1106201,CHAPA METALICA (CONSTRUCAO E REFORMA),.,11,,02306,1102306,1102306,11023,PEDRA DE ALICERCE,,1106301,FORRO PARA COBERTURA (CONSTRUCAO E REFORMA),,11063,18040,21022,
11,1106301,FORRO PARA COBERTURA (CONSTRUCAO E REFORMA),.,11,,02307,1102307,1102307,11023,ASFALTO,,1106302,FORRO DE MADEIRA (CONSTRUCAO E REFORMA),,11063,18041,21023,
11,1106302,FORRO DE MADEIRA (CONSTRUCAO E REFORMA),.,11,,02401,1102401,1102401,11024,PORTAO,REFORMA OU OBRA POR EMPREITADA,1106303,FORRO DE GESSO (CONSTRUCAO E REFORMA),,11063,18042,21024,
11,1106303,FORRO DE GESSO (CONSTRUCAO E REFORMA),.,11,,02402,1102402,1102402,11024,PORTAO DE FERRO,CONSTRUCAO POR EMPREITADA,1106304,FORRO DE PVC (CONSTRUCAO E REFORMA),,11063,18043,21025,
11,1106304,FORRO DE PVC (CONSTRUCAO E REFORMA),.,11,,02403,1102403,1102403,11024,PORTAO ELETRICO,EMPREITADA  (CONSTRUCAO E REFORMA),1106401,MOTOR ELETRICO PARA PORTAO (CONSTRUCAO E REFORMA),,11064,18044,21999,
11,1106401,MOTOR ELETRICO PARA PORTAO (CONSTRUCAO E REFORMA),.,11,,02501,1102501,1102501,11025,INSS DE OBRA,LATA VAZIA (USADA EM CONSTRUCAO),1106501,MADEIRA E TACO DE MADEIRA CERTIFICADA (SELO FSC)  (CONSTRUCAO E REFORMA),,11065,18045,22001,22001
11,1106501,MADEIRA E TACO DE MADEIRA CERTIFICADA (SELO FSC)  (CONSTRUCAO E REFORMA),.,11,,02502,1102502,1102502,11025,INPS DE OBRA,BALDE PARA CONSTRUCAO,1106502,MADEIRA COM CERTIFICADO (SELO FSC) (CONSTRUCAO E REFORMA),,11065,18046,22002,22002
11,1106502,MADEIRA COM CERTIFICADO (SELO FSC) (CONSTRUCAO E REFORMA),.,11,,02601,1102601,1102601,11026,BASCULANTE,PINCEL (CONSTRUCAO E REFORMA),1106503,CAIBRO DE MADEIRA CERTIFICADA (SELO FSC) (CONSTRUCAO E REFORMA),,11065,18047,22003,22003
11,1106503,CAIBRO DE MADEIRA CERTIFICADA (SELO FSC) (CONSTRUCAO E REFORMA),.,11,,02701,1102701,1102701,11027,COLA (EXCETO DUREPOX),ROLO DE PINTURA (CONSTRUCAO E REFORMA),1106504,RIPA DE MADEIRA CERTIFICADA (SELO FSC) (CONSTRUCAO E REFORMA),,11065,18048,22004,22004
