0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,21,22
Cod,Quadro,Codigo,Variavel,Nivel_1,Descricao_1,Nivel_2,Descricao_2,Nivel_3,Descricao_3,Nivel_4,Descricao_4,Nivel_5,Descricao_5,Nivel_6,Descricao_6,DePara,Nivel 1,Nível 2,Descrição,Codigo final
80103,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80103,BOLO DE QUALQUER MARCA E SABOR DIET e sinonimos,06201,,,,
80104,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80104,BISCOITO DOCE LIGHT e sinonimos,06301,,,,
80105,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80105,BISCOITO DOCE DIET e sinonimos,06301,,,,
80106,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80106,BOLO DE BANANA,06201,,,,
80107,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80107,BROA DE QUEIJO,06303,,,,
80108,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80108,PAO DE FORMA NAO ESPECIFICADO LIGHT,06101,,,,
80109,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80109,PAO PRETO LIGHT e sinonimos,06104,,,,
80110,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80110,AVOADOR,06104,,,,
80111,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80111,PAO DE LINHO OU LINHACA,06104,,,,
80112,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80112,PAO FRANCES DIET,06103,,,,
80113,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80113,PAO DOCE LIGHT,06102,,,,
80114,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80114,ROSCA DOCE LIGHT,06303,,,,
80115,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80115,PAO DE SOJA LIGHT,06104,,,,
80116,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011101,Pão francês,80116,PAO FRANCES INTEGRAL,06103,,,,
80117,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80117,BISCOITO SALGADO DIET,06302,,,,
80118,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011102,Biscoito,80118,BISCOITO ORGANICO NAO ESPECIFICADO,06303,,,,
80119,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80119,BOLINHO DE QUALQUER MARCA E SABOR,06201,,,,
80120,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80120,BROA DOCE,06303,,,,
80121,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80121,BROA INTEGRAL,06303,,,,
80122,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80122,BROA SALGADA,06303,,,,
80123,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101104,Açúcares e derivados,11011044,Outros,80123,CUPCAKE,06201,,,,
80124,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80124,"AROMATIZANTE PARA BOLOS, TORTAS, BISCOITOS, ETC.",16104,,,,
80125,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011102,Biscoito,80125,ROSCA DE LEITE,06303,,,,
80126,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101115,Alimentos preparados,1101115,Alimentos preparados,80126,BATATA CHIPS,16104,,,,
80127,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101104,Açúcares e derivados,11011044,Outros,80127,BROWNIE,06201,,,,
80128,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011102,Biscoito,80128,ROSCA DE GOMA,06303,,,,
80129,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80129,BOLO SALGADO,06303,,,,
80130,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80130,PAO DE GUARANA,06104,,,,
80131,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80131,PAO MULTIGRAOS,06104,,,,
80132,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80132,PAO DE MINUTO,06104,,,,
80133,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80133,PAO DE TAPIOCA,06104,,,,
80134,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80134,PAO COM MANTEIGA,06104,,,,
80135,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80135,PAO DE OVOS,06104,,,,
80136,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80136,BISCOITO SEM LACTOSE,06303,,,,
80137,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80137,BISCOITO DOCE SEM GLUTEN,06301,,,,
80138,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80138,BOLACHA SEM LACTOSE,06303,,,,
80139,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011102,Biscoito,80139,BOLACHA DE ARROZ,06303,,,,
80140,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011102,Biscoito,80140,BOLACHA DE TRIGO,06303,,,,
80141,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011102,Biscoito,80141,ROSCA DE CACHACA,06303,,,,
80142,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80142,BISCOITO NAO ESPECIFICADO SEM GLUTEN,06303,,,,
80143,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80143,PAPEL DE ARROZ,06303,,,,
80144,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80144,PAO SEM GLUTEN E SEM LACTOSE,06104,,,,
80145,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80145,BOLO DE QUALQUER MARCA E SABOR SEM GLUTEN,06201,,,,
80146,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80146,PAO DE ABOBORA,06104,,,,
80147,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80147,PAO SEM LACTOSE,06104,,,,
80148,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80148,PAO FRANCES LIGHT,06103,,,,
80149,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101104,Açúcares e derivados,11011044,Outros,80149,PASTA AMERICANA,06104,,,,
80150,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80150,TORTA SALGADA SEM GLUTEN,06104,,,,
80151,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80151,BISCOITO DOCE SEM LACTOSE,06303,,,,
80152,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011104,Outros panificados,80152,PAO INTEGRAL ORGANICO,06104,,,,
80153,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101110,Panificados,11011103,Light e diet,80153,PAO SEM GLUTEN,06104,,,,
81001,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81001,CARNE SECA e sinonimos,07208,,,,
81002,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81002,CARNE DE SOL e sinonimos,07208,,,,
81003,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81003,CARNE BOVINA DEFUMADA,07208,,,,
81004,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81004,CARNE BOVINA SALGADA e sinonimos,07208,,,,
81005,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81005,CARNE BOVINA DE HAMBURGUER e sinonimos,07208,,,,
81006,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81006,CARNE SUINA DEFUMADA,07506,,,,
81007,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81007,ORELHA DE PORCO DEFUMADA,07506,,,,
81008,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81008,LOMBO DE PORCO DEFUMADO e sinonimos,07403,,,,
81009,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81009,COSTELA DE PORCO DEFUMADA,07402,,,,
81010,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81010,TOUCINHO DE PORCO DEFUMADO e sinonimos,07504,,,,
81011,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101108,Aves e ovos,11011084,Outros,81011,HAMBURGUER DE FRANGO e sinonimos,10107,,,,
81012,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81012,CHISPE DEFUMADO e sinonimos,10107,,,,
81013,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81013,CARNE SUINA SALGADA,07506,,,,
81014,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81014,ORELHA DE PORCO SALGADA,07506,,,,
81015,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81015,COSTELA DE PORCO SALGADA,07402,,,,
81016,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81016,LOMBO DE PORCO SALGADO e sinonimos,07403,,,,
81017,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81017,PE DE PORCO SALGADO e sinonimos,07506,,,,
81018,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81018,RABO DE PORCO SALGADO,07506,,,,
81019,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81019,TOUCINHO DE PORCO SALGADO e sinonimos,07504,,,,
81020,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81020,VISCERA DE PORCO SALGADA e sinonimos,08103,,,,
81021,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81021,SALSICHA NO VAREJO e sinonimos,07503,,,,
81022,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81022,LINGUICA NO VAREJO e sinonimos,07208,,,,
81023,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81023,RETALHO PARA PIZZA e sinonimos,07208,,,,
81024,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81024,CHOURICO e sinonimos,07601,,,,
81025,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81025,PAIO e sinonimos,07506,,,,
81026,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81026,MORTADELA e sinonimos,07501,,,,
81027,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81027,SALAME e sinonimos,07601,,,,
81028,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101108,Aves e ovos,11011084,Outros,81028,BLANQUET DE PERU e sinonimos,10107,,,,
81029,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81029,PRESUNTO DE QUALQUER TIPO e sinonimos,07502,,,,
81030,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101108,Aves e ovos,11011084,Outros,81030,HAMBURGUER DE PERU e sinonimos,10107,,,,
81031,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81031,HAMBURGUER NAO-ESPECIFICADO e sinonimos,16104,,,,
81032,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101113,Enlatados e conservas,1101113,Enlatados e conservas,81032,PATE DE PRESUNTO EMBUTIDO e sinonimos,07502,,,,
81033,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101113,Enlatados e conservas,1101113,Enlatados e conservas,81033,PATE DE CARNE EMBUTIDO e sinonimos,07506,,,,
81034,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101113,Enlatados e conservas,1101113,Enlatados e conservas,81034,PATE DE FIGADO EMBUTIDO e sinonimos,08101,,,,
81035,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101113,Enlatados e conservas,1101113,Enlatados e conservas,81035,PATE DE GALINHA EMBUTIDO e sinonimos,10107,,,,
81036,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81036,APRESUNTADO e sinonimos,07502,,,,
81037,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101113,Enlatados e conservas,1101113,Enlatados e conservas,81037,PATE DE CEBOLA EM CONSERVA e sinonimos,16104,,,,
81038,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101113,Enlatados e conservas,1101113,Enlatados e conservas,81038,PATE DE BERINJELA EM CONSERVA e sinonimos,16104,,,,
81039,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81039,PURURUCA DE PORCO e sinonimos,16104,,,,
81040,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101113,Enlatados e conservas,1101113,Enlatados e conservas,81040,PATE NAO-ESPECIFICADO,10107,,,,
81041,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101108,Aves e ovos,11011084,Outros,81041,CARNE DE AVES DEFUMADA e sinonimos,07506,,,,
81042,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81042,"MASSA DE QUIBE, CROQUETE, SALGADINHO DE PEIXE, ETC. e sinonimos",16104,,,,
81043,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81043,CARNE SALGADA DE FEIJOADA e sinonimos,07506,,,,
81044,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81044,CARNE BOVINA EMPANADA,07208,,,,
81045,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81045,ALMONDEGA CONGELADA DE QUALQUER ANIMAL (CRUA) e sinonimos,07208,,,,
81046,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81046,CARNE SALGADA NAO-ESPECIFICADA,07506,,,,
81047,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81047,ROSBIFE E BIFE A MILANEZA INDUSTRIALIZADO SEMIPRONTO e sinonimos,07208,,,,
81048,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81048,CARNE SALGADA DE OUTROS ANIMAIS e sinonimos,07602,,,,
81049,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101108,Aves e ovos,11011084,Outros,81049,FRANGO EMPANADO e sinonimos,10107,,,,
81050,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81050,MORTADELA LIGHT e sinonimos,07506,,,,
81051,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101108,Aves e ovos,11011084,Outros,81051,HAMBURGUER DE FRANGO LIGHT e sinonimos,10107,,,,
81052,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81052,SALSICHA NO VAREJO LIGHT e sinonimos,07503,,,,
81053,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81053,LINGUICA NO VAREJO LIGHT e sinonimos,07503,,,,
81054,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81054,SALAME LIGHT e sinonimos,07506,,,,
81055,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101108,Aves e ovos,11011084,Outros,81055,BLANQUET DE PERU LIGHT,10107,,,,
81056,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101108,Aves e ovos,11011084,Outros,81056,HAMBURGUER DE PERU LIGHT e sinonimos,10107,,,,
81057,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81057,HAMBURGUER NAO-ESPECIFICADO LIGHT e sinonimos,10107,,,,
81058,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101113,Enlatados e conservas,1101113,Enlatados e conservas,81058,PATE DE PRESUNTO EMBUTIDO LIGHT e sinonimos,07502,,,,
81059,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101113,Enlatados e conservas,1101113,Enlatados e conservas,81059,PATE DE GALINHA EMBUTIDO LIGHT e sinonimos,10107,,,,
81060,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101108,Aves e ovos,11011084,Outros,81060,PRESUNTO DE FRANGO LIGHT,07502,,,,
81061,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101108,Aves e ovos,11011084,Outros,81061,PRESUNTO DE PERU LIGHT e sinonimos,07502,,,,
81062,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81062,PRESUNTO SUINO LIGHT e sinonimos,07502,,,,
81063,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81063,ESPINHACO DE PORCO SALGADO e sinonimos,07506,,,,
81064,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81064,DOBRADINHA SALGADA,08104,,,,
81065,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81065,RABO SUINO DEFUMADO,08103,,,,
81066,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81066,LINGUICA DE SOJA NO VAREJO,16104,,,,
81067,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101107,"Carnes, vísceras e pescados",11011074,Carnes e peixes industrializados,81067,GARGANTA SUINA SALGADA,08103,,,,
