0,1,2,3,4,5,6,7,8,9,10,11,21,23,24,25,26
Ano,Quadro_H,Desc_Quadro,Codigo,Codigo_numero,Desc,,ProcV87,zoom,MelhorChute,Harmo,Descr,,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0835,835,BOX DE BANHEIRO DE QUALQUER MATERIAL,,,32001,32001,32001,Manutencao_do_lar,0835,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0836,836,TANQUE DE QUALQUER MATERIAL,,,32001,32001,32001,Manutencao_do_lar,0836,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0837,837,PORTAL,,,32001,32001,32001,Manutencao_do_lar,0837,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0838,838,CAIXA DE LUZ (PADRÃO),,,32001,32001,32001,Manutencao_do_lar,0838,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0839,839,CAIXA DE DESCARGA,,,32001,32001,32001,Manutencao_do_lar,0839,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0840,840,GESSO,,,32001,32001,32001,Manutencao_do_lar,0840,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0841,841,ESPELHO DE BANHEIRO,,,32001,32001,32001,Manutencao_do_lar,0841,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0842,842,MANILHA,,,32001,32001,32001,Manutencao_do_lar,0842,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0843,843,"PLACA, ANEL, VIGA, PALANQUE, ETC., DE CIMENTO OU CONCRETO",,,32001,32001,32001,Manutencao_do_lar,0843,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0844,844,CAIXA DE REGISTRO DÀGUA,,,32001,32001,32001,Manutencao_do_lar,0844,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0845,845,MATERIAL PLÁSTICO PARA COBERTURA,,,32001,32001,32001,Manutencao_do_lar,0845,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0846,846,DUREPOX,,,32001,32001,32001,Manutencao_do_lar,0846,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0847,847,CUBA PARA PIA (QUALQUER MATERIAL),,,32001,32001,32001,Manutencao_do_lar,0847,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0848,848,CALHA,,,32001,32001,32001,Manutencao_do_lar,0848,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0849,849,ESQUADRIA,,,32001,32001,32001,Manutencao_do_lar,0849,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0850,850,FÓRMICA (FOLHA),,,32001,32001,32001,Manutencao_do_lar,0850,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0851,851,POSTE (CIMENTO),,,32001,32001,32001,Manutencao_do_lar,0851,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0852,852,CUPINICIDA,,,32001,32001,32001,Manutencao_do_lar,0852,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0853,853,PRODUTOS PARA PISCINA,,,32001,32001,32001,Manutencao_do_lar,0853,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0854,854,BETUME,,,32001,32001,32001,Manutencao_do_lar,0854,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0855,855,ESCADA CARACOL,,,32001,32001,32001,Manutencao_do_lar,0855,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0856,856,IMPERMEABILIZANTE,,,32001,32001,32001,Manutencao_do_lar,0856,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0857,857,PALHA PARA COBERTURA,,,32001,32001,32001,Manutencao_do_lar,0857,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0858,858,ESCADA DE CONCRETO (PRÉ-MOLDADA),,,32001,32001,32001,Manutencao_do_lar,0858,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0859,859,MASSA DE FIXAÇÃO E VEDAÇÃO DE VIDRO,,,32001,32001,32001,Manutencao_do_lar,0859,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0860,860,GRADE DE MADEIRA,,,32001,32001,32001,Manutencao_do_lar,0860,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0861,861,BANDEIRA DE JANELA,,,32001,32001,32001,Manutencao_do_lar,0861,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0862,862,CONCRETO USINADO,,,32001,32001,32001,Manutencao_do_lar,0862,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0863,863,FORMA DE LAJE,,,32001,32001,32001,Manutencao_do_lar,0863,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0864,864,TETO SOLAR,,,32001,32001,32001,Manutencao_do_lar,0864,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0866,866,FOSSA SÉPTICA,,,32001,32001,32001,Manutencao_do_lar,0866,,,,
1995,08,"QUADRO 8 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Período de Referência de 90 Dias;",0867,867,FIXOTAC,,,32001,32001,32001,Manutencao_do_lar,0867,,,,
