0,1,2,3,4,6,7,8
13. Sais e condimentos,13.1 Sais,13.1 Sais,13.1 Sais,False,,,
13. Sais e condimentos,13.1 Sais,13.1.1 Sal grosso,13.1.1 Sal grosso,True,,,
13. Sais e condimentos,13.1 Sais,13.1.2 Sal refinado,13.1.2 Sal refinado,True,,,
13. Sais e condimentos,13.1 Sais,13.1.3 Outros,13.1.3 Outros,True,,,
13. Sais e condimentos,13.2 Condimentos,13.2 Condimentos,13.2 Condimentos,False,,,
13. Sais e condimentos,13.2 Condimentos,13.2.1 Caldo de carne em tablete,13.2.1 Caldo de carne em tablete,True,,,
13. Sais e condimentos,13.2 Condimentos,13.2.2 Caldo de galinha em tablete,13.2.2 Caldo de galinha em tablete,True,,,
13. Sais e condimentos,13.2 Condimentos,13.2.3 Coco ralado,,False,,,
13. Sais e condimentos,13.2 Condimentos,13.2.3 Outros caldos em tablete,,False,,,
13. Sais e condimentos,13.2 Condimentos,13.2.4 Colorau,,False,,,
13. Sais e condimentos,13.2 Condimentos,13.2.5 Fermento,13.2.5 Fermento,True,,,
13. Sais e condimentos,13.2 Condimentos,13.2.6 Leite de coco,,False,,,
13. Sais e condimentos,13.2 Condimentos,13.2.7 Maionese,13.2.7 Maionese,True,,,
13. Sais e condimentos,13.2 Condimentos,13.2.8 Massa de tomate,13.2.8 Massa de tomate,True,,,
13. Sais e condimentos,13.2 Condimentos,13.2.9 Molho de tomate,13.2.9 Molho de tomate,True,,,
13. Sais e condimentos,13.2 Condimentos,13.2.10 Tempero misto,13.2.1 Tempero misto,True,,,
13. Sais e condimentos,13.2 Condimentos,13.2.11 Vinagre de álcool,13.2.11 Vinagre de álcool,True,,,
13. Sais e condimentos,13.2 Condimentos,13.2.12 Vinagre de vinho,13.2.12 Vinagre de vinho,True,,,
13. Sais e condimentos,13.2 Condimentos,13.2.13 Vinagre não especificado,,False,,,
13. Sais e condimentos,13.2 Condimentos,13.2.14 Outros,13.2.14 Outros13.2.13 Vinagre não especificado13.2.3 Coco ralado13.2.3 Outros caldos em tablete13.2.4 Colorau13.2.6 Leite de coco,True,,,
14. Óleos e gorduras,NADA,14. Óleos e gorduras,14. Óleos e gorduras,False,,,
14. Óleos e gorduras,14.1 Óleos,14.1 Óleos,14.1 Óleos,False,,,
14. Óleos e gorduras,14.1 Óleos,14.1.1 Azeite de oliva,14.1.1 Azeite de oliva,True,,,
14. Óleos e gorduras,14.1 Óleos,14.1.2 Óleo de girassol,,False,,,
14. Óleos e gorduras,14.1 Óleos,14.1.3 Óleo de canola,,False,,,
14. Óleos e gorduras,14.1 Óleos,14.1.4 Óleo de milho,14.1.4 Óleo de milho,True,,,
14. Óleos e gorduras,14.1 Óleos,14.1.5 Óleo de soja,14.1.5 Óleo de soja,True,,,
14. Óleos e gorduras,14.1 Óleos,14.1.6 Óleo não especificado,14.1.6 Óleo não especificado14.1.2 Óleo de girassol14.1.3 Óleo de canola,True,,,
14. Óleos e gorduras,14.1 Óleos,14.1.7 Outros,14.1.7 Outros,True,,,
14. Óleos e gorduras,14.2 Gorduras,14.2 Gorduras,14.2 Gorduras,False,,,
14. Óleos e gorduras,14.2 Gorduras,14.2.1 Banha de porco,,False,,,
14. Óleos e gorduras,14.2 Gorduras,14.2.2 Margarina vegetal,14.2.2 Margarina vegetal,True,,,
14. Óleos e gorduras,14.2 Gorduras,14.2.3 Outras,14.2.3 Outras14.2.1 Banha de porco,True,,,
15. Bebidas e infusões,NADA,15. Bebidas e infusões,15. Bebidas e infusões,False,,,
15. Bebidas e infusões,15.1 Bebidas alcoólicas,15.1 Bebidas alcoólicas,15.1 Bebidas alcoólicas,False,,,
15. Bebidas e infusões,15.1 Bebidas alcoólicas,15.1.1 Aguardente de cana,,False,,,
15. Bebidas e infusões,15.1 Bebidas alcoólicas,15.1.2 Outras aguardentes,15.1.2 Outras aguardentes15.1.1 Aguardente de cana,True,,,
15. Bebidas e infusões,15.1 Bebidas alcoólicas,15.1.3 Cerveja,15.1.3 Cerveja,True,,,
15. Bebidas e infusões,15.1 Bebidas alcoólicas,15.1.4 Vinho,15.1.4 Vinho,True,,,
15. Bebidas e infusões,15.1 Bebidas alcoólicas,15.1.5 Outras,15.1.5 Outras,True,,,
15. Bebidas e infusões,15.2 Bebidas não alcoólicas,15.2 Bebidas não alcoólicas,15.2 Bebidas não alcoólicas,False,,,
15. Bebidas e infusões,15.2 Bebidas não alcoólicas,15.2.1 Água mineral,15.2.1 Água mineral,True,,,
15. Bebidas e infusões,15.2 Bebidas não alcoólicas,15.2.2 Refrigerante de cola,15.2.2 Refrigerante de cola,True,,,
15. Bebidas e infusões,15.2 Bebidas não alcoólicas,15.2.3 Refrigerante de guaraná,15.2.3 Refrigerante de guaraná,True,,,
15. Bebidas e infusões,15.2 Bebidas não alcoólicas,15.2.4 Refrigerante de laranja,15.2.4 Refrigerante de laranja,True,,,
15. Bebidas e infusões,15.2 Bebidas não alcoólicas,15.2.5 Refrigerante de limão,15.2.5 Refrigerante de limão,True,,,
15. Bebidas e infusões,15.2 Bebidas não alcoólicas,15.2.6 Refrigerante de maçã,,False,,,
15. Bebidas e infusões,15.2 Bebidas não alcoólicas,15.2.7 Refrigerante de uva,,False,,,
15. Bebidas e infusões,15.2 Bebidas não alcoólicas,15.2.8 Bebida energética,,False,,,
15. Bebidas e infusões,15.2 Bebidas não alcoólicas,15.2.9 Refrigerante não especificado,,False,,,
15. Bebidas e infusões,15.2 Bebidas não alcoólicas,15.2.10 Outros refrigerantes,15.2.1 Outros refrigerantes15.2.9 Refrigerante não especificado15.2.6 Refrigerante de maçã15.2.7 Refrigerante de uva15.2.8 Bebida energética,True,,,
15. Bebidas e infusões,15.2 Bebidas não alcoólicas,15.2.11 Suco de fruta em pó,15.2.11 Suco de fruta em pó,True,,,
15. Bebidas e infusões,15.2 Bebidas não alcoólicas,15.2.12 Suco de fruta envasado,15.2.12 Suco de fruta envasado,True,,,
15. Bebidas e infusões,15.2 Bebidas não alcoólicas,15.2.13 Outras,15.2.13 Outras,True,,,
15. Bebidas e infusões,15.3 Cafés,15.3 Cafés,15.3 Cafés,False,,,
15. Bebidas e infusões,15.3 Cafés,15.3.1 Café moído,15.3.1 Café moído,True,,,
15. Bebidas e infusões,15.3 Cafés,15.3.2 Café solúvel,15.3.2 Café solúvel,True,,,
15. Bebidas e infusões,15.3 Cafés,15.3.3 Outros,15.3.3 Outros,True,,,
15. Bebidas e infusões,15.4 Chás,15.4 Chás,15.4 Chás,False,,,
15. Bebidas e infusões,15.4 Chás,15.4.1 Chá-mate,15.4.1 Chá-mate,True,,,
15. Bebidas e infusões,15.4 Chás,15.4.2 Chá preto,,False,,,
15. Bebidas e infusões,15.4 Chás,15.4.3 Outros,15.4.3 Outros15.4.2 Chá preto,True,,,
16. Outros produtos,NADA,16. Outros produtos,,False,,,
16. Outros produtos,16. Outros produtos,16. Alimentos preparados e misturas industriais,16. Alimentos preparados e misturas industriais16. Outros produtos,False,,,
16. Outros produtos,16. Outros produtos,16.1 Outros produtos,,False,,,
16. Outros produtos,16. Outros produtos,16.1 Alimentos preparados,16.1 Alimentos preparados,False,,,
16. Outros produtos,16. Outros produtos,16.1.1 Alimento congelado,,False,,,
16. Outros produtos,16. Outros produtos,16.1.1 Frango assado ou defumado,,False,,,
16. Outros produtos,16. Outros produtos,16.1.2 Batata frita,,False,,,
16. Outros produtos,16. Outros produtos,16.1.2 Massa preparada,,False,,,
16. Outros produtos,16. Outros produtos,16.1.3 Carne assada,,False,,,
16. Outros produtos,16. Outros produtos,16.1.3 Mistura industrial para bolo,,False,,,
16. Outros produtos,16. Outros produtos,16.1.4 Frango assado ou defumado,16.1.4 Frango assado ou defumado16.1.1 Frango assado ou defumado,True,,,
16. Outros produtos,16. Outros produtos,16.1.4 Refeição pronta,,False,,,
16. Outros produtos,16. Outros produtos,16.1.5 Frango empanado,,False,,,
16. Outros produtos,16. Outros produtos,16.1.5 Salgadinho,,False,,,
16. Outros produtos,16. Outros produtos,16.1.6 Massa,16.1.6 Massa16.1.2 Massa preparada,True,,,
16. Outros produtos,16. Outros produtos,16.1.6 Outros produtos,16.1.6 Outros produtos,True,,,
16. Outros produtos,16. Outros produtos,16.1.7 Refeição,16.1.7 Refeição16.1.4 Refeição pronta,True,,,
16. Outros produtos,16. Outros produtos,16.1.8 Salgadinho,16.1.8 Salgadinho16.1.5 Salgadinho,True,,,
16. Outros produtos,16. Outros produtos,16.1.9 Sanduíche,,False,,,
16. Outros produtos,16. Outros produtos,16.1.10 Outros,,False,,,
16. Outros produtos,16. Outros produtos,16.2 Misturas industriais,,False,,,
16. Outros produtos,16. Outros produtos,16.2.1 Mistura para bolo,16.2.1 Mistura para bolo16.1.3 Mistura industrial para bolo,True,,,
16. Outros produtos,16. Outros produtos,16.2.2 Outras,,False,,,
16. Outros produtos,16. Outros produtos,17. Outros produtos,17. Outros produtos16.2.2 Outras16.1.1 Outros16.1.9 Sanduíche16.1.6 Outros produtos16.1.5 Frango empanado16.1.3 Carne assada16.1.2 Batata frita16.1.1 Alimento congelado,False,,,
