0,1,2,3,4,5,6,9,10,11,18
,,,,,,,CodProd,Cod_harmo,Des_Harmo,
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,911,TAXA DE MANUTENÇÃO DE ELEVADOR,31007,Outros_servicos_etc,1027,42002,Imovel_reforma,0911
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,911,MANUTENÇÃO DE ELEVADOR,31007,Outros_servicos_etc,1028,42002,Imovel_reforma,0911
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,996,AGREGADO,31007,Outros_servicos_etc,1029,42002,Imovel_reforma,0996
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,997,VALOR ESCRITURAL DO IMOVEL ADQUIRIDO EM 1ª LOCAÇÃO (A VISTA OU A PRAZO),42001,Imovel_aquisicao,1030,42002,Imovel_reforma,0997
1987,09,QUADRO 9 - Despesas do Domicilio Principal com Outros Serviços de Utilidade Pública e Habitação no Periodo de Referência de 6 Meses;,998,ALUGUEL ESTIMADO,31001,Aluguel,1031,42002,Imovel_reforma,0998
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1000,"DESPESAS COM CONSTRUÇÃO,REFORMA E PEQUENOS REPAROS DE IMOVEIS, E COM JARDINEIRO",42002,Imovel_reforma,1032,42002,Imovel_reforma,1000
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1001,AZULEJO E PISO,42002,Imovel_reforma,1033,42002,Imovel_reforma,1001
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1001,PISO,42002,Imovel_reforma,1034,42002,Imovel_reforma,1001
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1002,"PIA, VASO, BIDE, BANHEIRA, SABONETEIRA E CONJUNTO SANITARIO",42002,Imovel_reforma,1035,42002,Imovel_reforma,1002
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1002,BIDE,42002,Imovel_reforma,1036,42002,Imovel_reforma,1002
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1002,CONJUNTO SANITARIO,42002,Imovel_reforma,1037,42002,Imovel_reforma,1002
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1002,VASO SANITARIO,42002,Imovel_reforma,1038,42002,Imovel_reforma,1002
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1002,BANHEIRA,42002,Imovel_reforma,1039,42002,Imovel_reforma,1002
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1002,SABONETEIRA (NÃO PLASTICA),42002,Imovel_reforma,1040,42002,Imovel_reforma,1002
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1003,JANELA E PORTA,42002,Imovel_reforma,1041,42002,Imovel_reforma,1003
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1003,PORTA,42002,Imovel_reforma,1042,42002,Imovel_reforma,1003
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1004,MADEIRA E TACO,42002,Imovel_reforma,1043,42002,Imovel_reforma,1004
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1004,TACO,42002,Imovel_reforma,1044,42002,Imovel_reforma,1004
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1005,CIMENTO,42002,Imovel_reforma,1045,42002,Imovel_reforma,1005
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1005,CIMENTO BRANCO,42002,Imovel_reforma,1046,42002,Imovel_reforma,1005
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1006,TIJOLO,42002,Imovel_reforma,1047,42002,Imovel_reforma,1006
1987,10,"QUADRO 10 - Despesas com Construção, Reforma e Pequenos Reparos de Imóveis, e com Jardinagem no Periodo de Referência de 90 Dias;",1007,VIDRO,42002,Imovel_reforma,1048,42002,Imovel_reforma,1007
