0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,,,CADASTRO DE PRODUTOS DA POF 2008-2009,,,,,,,,,,,,,
,,,( CÓDIGO = 3 DÍGITOS + 2 DÍGITOS REFERENTE AO SEQUENCIAL DO CÓDIGO ),,,,,,,,,,,,,
,,,(GRUPO = 2 DÍGITOS APENAS PARA CÓDIGOS DA CADERNETA DE DESPESA COLETIVA - POF3),,,,,,,,,,,,,
Ano,Quadro_H,Desc_Quadro,QUADRO,GRUPO,CÓDIGO,PRODUTO,7digitos,Codigo,ProcV17,zoom,ProcV02,Descrição anterior,MelhorChute,Descrição anterior,Harmo,
2008,74,Grupo 74 - Pescados de água doce,63 a 69,74,31110,PEIXE INTEIRO MANGURIU,7431110,74311,09201,,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2008,74,Grupo 74 - Pescados de água doce,63 a 69,74,31111,PEIXE INTEIRO PRECAMBUCU,7431111,74311,09201,,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2008,74,Grupo 74 - Pescados de água doce,63 a 69,74,31112,PEIXE INTEIRO PRECUMBUCU,7431112,74311,09201,,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2008,74,Grupo 74 - Pescados de água doce,63 a 69,74,31201,PEIXE EM POSTAS PACAMAO DE AGUA DOCE,7431201,74312,09201,,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2008,74,Grupo 74 - Pescados de água doce,63 a 69,74,31301,PEIXE EM FILE FRESCO PACAMAO DE AGUA DOCE,7431301,74313,09201,,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2008,74,Grupo 74 - Pescados de água doce,63 a 69,74,31401,PEIXE SALGADO PACAMAO DE AGUA DOCE,7431401,74314,09201,,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2008,74,Grupo 74 - Pescados de água doce,63 a 69,74,31501,PEIXE EM FILE CONGELADO PACAMAO DE AGUA DOCE,7431501,74315,09201,,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2008,74,Grupo 74 - Pescados de água doce,63 a 69,74,32101,PEIXE INTEIRO DOURADA,7432101,74321,09201,,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2008,74,Grupo 74 - Pescados de água doce,63 a 69,74,32102,PEIXE INTEIRO DOURADA DO AMAZONAS,7432102,74321,09201,,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2008,74,Grupo 74 - Pescados de água doce,63 a 69,74,32103,PEIXE INTEIRO DOIRADA DO AMAZONAS,7432103,74321,09201,,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2008,74,Grupo 74 - Pescados de água doce,63 a 69,74,32104,PEIXE INTEIRO DOIRADA,7432104,74321,09201,,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2008,74,Grupo 74 - Pescados de água doce,63 a 69,74,32201,PEIXE EM POSTAS DOURADA,7432201,74322,09201,,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
2008,74,Grupo 74 - Pescados de água doce,63 a 69,74,32301,PEIXE EM FILE FRESCO DOURADA,7432301,74323,09201,,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado,9201,x.x.x Pescados de água docex.x.x Acará frescax.x.x Acari frescox.x.x Anujá frescox.x.x Curimatã frescox.x.x Dourada frescax.x.x Jaraqui frescox.x.x Lambari frescox.x.x Mapará frescox.x.x Piau frescox.x.xx Surubim frescox.x.xx Tambaqui frescox.x.xx Tilápia frescax.x.xx Traíra frescax.x.xx Tucunaré frescox.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.xx Outros pescados salgadosx.x Pescados não especificadosx.x.x Peixe em filé congeladox.x.x Peixe em filé frescox.x.x Peixe frescox.x.x Peixe salgado
